IP_Address,DateTime,Date,Time,Lat_Lng,gcl_wbr,bot_yn,Gbot_yn,UsrAgntSHORT
2778,3037,6,4196,127,10,0,0,47
2903,3038,6,4199,127,4,0,0,12
2944,3044,6,4302,127,4,0,0,12
2161,3045,6,4339,127,4,0,0,12
1259,3046,6,4344,127,13,0,0,31
2879,3048,6,4369,127,13,0,0,31
3852,3050,6,4394,127,13,0,0,16
555,3050,6,4395,127,4,0,0,12
2496,3050,6,4396,127,4,0,0,45
2670,3052,6,4438,127,4,0,0,45
993,3053,6,4463,127,13,0,0,31
993,3053,6,4464,127,13,0,0,31
2431,3054,6,4469,127,4,0,0,12
2218,3056,6,4481,127,13,0,0,31
328,3056,6,4482,127,4,0,0,45
328,3056,6,4482,127,4,0,0,45
328,3056,6,4483,127,4,0,0,45
3854,3057,6,4493,127,13,0,0,31
2182,3058,6,4499,127,4,0,0,12
2182,3059,6,4503,127,13,0,0,12
2182,3059,6,4504,127,13,0,0,12
3208,3060,6,4523,127,4,0,0,12
3843,3062,6,4537,127,13,0,0,31
98,3063,6,4550,127,13,0,0,16
98,3064,6,4553,127,13,0,0,16
98,3064,6,4555,127,13,0,0,16
98,3064,6,4556,127,13,0,0,16
98,3064,6,4557,127,13,0,0,16
2261,3065,6,4562,127,4,0,0,45
98,3066,6,4573,127,13,0,0,16
3702,3068,6,4601,127,13,0,0,31
421,3070,6,4633,127,13,0,0,31
421,3071,6,4634,127,13,0,0,31
3017,3071,6,4636,127,4,0,0,45
3017,3071,6,4638,127,4,0,0,45
3017,3071,6,4645,127,4,0,0,45
3017,3072,6,4656,127,4,0,0,45
3017,3072,6,4658,127,4,0,0,45
3017,3073,6,4661,127,4,0,0,45
3017,3073,6,4662,127,4,0,0,45
3017,3073,6,4664,127,4,0,0,45
3017,3073,6,4664,127,4,0,0,45
3017,3073,6,4666,127,4,0,0,45
3017,3074,6,4676,127,4,0,0,45
2879,3075,6,4679,127,13,0,0,31
2879,3075,6,4680,127,13,0,0,31
3017,3075,6,4681,127,4,0,0,45
314,3076,6,4687,127,4,0,0,12
3017,3077,6,4725,127,4,0,0,45
3017,3077,6,4725,127,4,0,0,45
1749,3078,6,4730,127,13,0,0,14
1749,3079,6,4734,127,13,0,0,14
1749,3079,6,4735,127,13,0,0,14
323,3079,6,4736,127,4,0,0,45
1749,3079,6,4737,127,13,0,0,14
1749,3079,6,4739,127,13,0,0,14
1749,3079,6,4740,127,13,0,0,14
1749,3079,6,4741,127,13,0,0,14
200,3080,6,4774,127,13,0,0,12
2297,3081,6,4786,127,4,0,0,12
3004,3083,6,4802,127,13,0,0,31
3004,3084,6,4807,127,13,0,0,31
1257,3085,6,4818,127,13,0,0,12
2991,3087,6,4840,127,10,0,0,47
2991,3088,6,4870,127,10,0,0,47
2991,3088,6,4870,127,10,0,0,47
156,3089,6,4877,127,13,0,0,16
2126,3090,6,4952,127,13,0,0,16
2667,3093,6,4984,127,4,0,0,45
183,3093,6,4986,127,13,0,0,12
310,3094,6,4987,127,4,0,0,45
2667,3095,6,4993,127,4,0,0,45
2630,3097,6,5016,127,4,0,0,45
184,3098,6,5018,127,13,0,0,14
3716,3102,6,5062,127,13,0,0,31
3716,3102,6,5065,127,13,0,0,31
873,3103,6,5081,127,13,0,0,31
873,3103,6,5082,127,13,0,0,31
3057,3103,6,5084,127,4,0,0,45
3057,3103,6,5084,127,4,0,0,45
3057,3103,6,5086,127,4,0,0,45
873,3104,6,5092,127,13,0,0,31
50,3105,6,5104,127,4,0,0,12
3388,3107,6,5126,127,13,0,0,16
28,3107,6,5127,127,13,0,0,31
3182,3111,6,5164,127,4,0,0,12
4007,3113,6,5236,127,13,0,0,31
3039,3114,6,5252,127,4,0,0,45
3039,3114,6,5258,127,4,0,0,45
555,3117,6,5311,127,4,0,0,12
986,3118,6,5345,127,13,0,0,31
924,3119,6,5354,127,13,0,0,31
579,3121,6,5410,127,13,0,0,31
185,3123,6,5442,127,13,0,0,16
